plateID,wellID,treatment,cellAgeDays,cellAgeWeeks,seedAgeDays,seedAgeWeeks,techRepeatNum,RtArea,RblankArea,CtArea,TEP,evomResistanceArea,measuredResistanceOnly,R1Area,R2Area,C1Area,C2Area,tau1,tau2,tau_r,tauRtCt,tauMEM,treatmentDateTime,fileName,measDate_NOVA,cellDensity,cultMediaAgeDays,devMediaAgeDays,t0,measStart,n,nFreq,fMin,fMax,fitCircuit,normalizeData,target_tau_ratio,lambda_penalty,initialGuessMethod,gridSize,totalRandomGuesses,alpha,exitflag,resnorm,firstorderopt,idx_best_fit,total_random_guesses,smooth_freq_data,smooth_percentage,signal_threshold,minY,R1pR2,medianSdSignal,phaseAngleMax,fitDate,lookup_table_name,measID,tissueID,Var1,plateWellIDs,treatDate,treatTime,cultMediaID,cultMediaDate,cultApVol,cultBaVol,measArea,deviceID,devApVol,devBaVol,devTempC,devMediaID,devMediaDate,carrier,carrierREF,cellOrigin,cellType,cellLine,cellVariant,cellClone,cellDisease,cellPassage,diffDayFrozen,diffFrozenID,diffBy,seedDensity,seedDate,notes,tag,cellSeedDate,nRtArea,nCtArea,nRblankArea,nR1Area,nR2Area,nC1Area,nC2Area,rTEP,meas_number,is_final_meas_of_day
RPEmedia_TW3-1_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,501.1922016,22.00434676,3.77699915519328e-06,-0.004928398,511.4580399,0,33.85088395,467.3413176,9.99999740091961e-05,3.92525608281348e-06,0.003385088,0.001834434,1.845303167,0.001893003,0.003280355,NaT,RPEmedia_TW3-1_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,66.32924183,66.32924183,2,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,1,0.001292906,4.13892994726231e-07,134,15,1,0.001,-9.7941,-221.4174326,447.4930371,10.52908281,66.77462134,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmediaTW31d1chamber1channel15freq5sinefreq---A1-rep1-n2,00000000-RPEmediaTW31d1chamber1channel15freq5sinefreq---A1,10,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,0
RPEmedia_TW3-1_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,500.2746783,22.0330886,3.78156154143017e-06,-0.005084229,510.7137924,0,32.94706053,467.3276178,9.99992512359631e-05,3.93018501947276e-06,0.003294681,0.001836684,1.793820482,0.001891819,0.003198661,NaT,RPEmedia_TW3-1_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,125.8472597,125.8472597,3,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,3,0.001301345,2.4522379717673e-06,133,15,1,0.001,-9.7941,-220.7655654,446.6738199,10.58492619,67.07208689,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmediaTW31d1chamber1channel15freq5sinefreq---A1-rep1-n3,00000000-RPEmediaTW31d1chamber1channel15freq5sinefreq---A1,10,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,1
RPEmedia_TW4-1_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,317.9163952,22.18188724,2.75086315510267e-06,-0.005879974,338.4278619,0,300.0952068,17.82118845,2.82867625422724e-06,9.99998891319169e-05,0.000848872,0.001782117,2.099393642,0.000874544,0.001729803,NaT,RPEmedia_TW4-1_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,6.566216983,6.566216983,1,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,3,0.002949838,1.59021320794142e-06,174,15,1,0.001,-9.7941,-141.6057744,283.8539243,6.350300369,61.4157249,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmediaTW41d1chamber1channel15freq5sinefreq---A1-rep1-n1,00000000-RPEmediaTW41d1chamber1channel15freq5sinefreq---A1,1,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,0
RPEmedia_TW4-1_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,317.7139407,22.24287785,2.75596680656308e-06,-0.006072998,338.2838145,0,17.82629276,299.887648,9.99997624504032e-05,2.83407310618446e-06,0.001782625,0.000849904,2.097444008,0.000875609,0.001730292,NaT,RPEmedia_TW4-1_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,66.96324683,66.96324683,2,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,3,0.003702929,7.33595396110176e-07,236,15,1,0.001,-9.7941,-141.0966671,283.6731614,6.418013784,60.7679481,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmediaTW41d1chamber1channel15freq5sinefreq---A1-rep1-n2,00000000-RPEmediaTW41d1chamber1channel15freq5sinefreq---A1,1,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,0
RPEmedia_TW4-1_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,316.9205347,22.12321929,2.76386410567849e-06,-0.006030273,337.3766379,0,299.1665627,17.75397198,2.84242544434611e-06,9.99992845327321e-05,0.000850359,0.001775384,2.087806711,0.000875925,0.001723564,NaT,RPEmedia_TW4-1_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,126.5942667,126.5942667,3,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,3,0.003122519,1.78552336884135e-05,178,15,1,0.001,-9.7941,-140.8788399,282.9647631,6.381397362,61.18869637,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmediaTW41d1chamber1channel15freq5sinefreq---A1-rep1-n3,00000000-RPEmediaTW41d1chamber1channel15freq5sinefreq---A1,1,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,1
RPEmedia_TW5-1_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,427.6727012,22.61307674,2.54403188925915e-06,-0.00498867,446.4099331,0,400.4074963,27.26520497,2.61044237662295e-06,9.99999987174184e-05,0.001045241,0.00272652,2.608509669,0.001088013,0.002619335,NaT,RPEmedia_TW5-1_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,6.663219983,6.663219983,1,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,1,0.002916271,1.0005418181821e-07,182,15,1,0.001,-9.7941,-188.4714666,381.8506261,8.707400849,64.21309771,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmediaTW51d1chamber1channel15freq5sinefreq---A1-rep1-n1,00000000-RPEmediaTW51d1chamber1channel15freq5sinefreq---A1,12,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,0
RPEmedia_TW5-1_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,426.8546203,22.31996943,2.55028566916565e-06,-0.005265999,445.284885,0,27.42038157,399.4342387,9.99999976158078e-05,2.61702734407089e-06,0.002742038,0.00104533,2.623130724,0.001088601,0.002633045,NaT,RPEmedia_TW5-1_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,67.10524883,67.10524883,2,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,1,0.002492599,6.67458029484334e-08,204,15,1,0.001,-9.7941,-186.8683299,381.1201967,8.703287692,64.37734915,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmediaTW51d1chamber1channel15freq5sinefreq---A1-rep1-n2,00000000-RPEmediaTW51d1chamber1channel15freq5sinefreq---A1,12,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,0
RPEmedia_TW5-1_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,425.5852328,22.58977933,2.55452012323657e-06,-0.005369759,444.3209912,0,27.24169402,398.3435388,9.99999840277716e-05,2.62148653499703e-06,0.002724169,0.001044252,2.608726998,0.001087166,0.002616638,NaT,RPEmedia_TW5-1_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,126.8372667,126.8372667,3,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,3,0.002413481,7.06125269824682e-07,213,15,1,0.001,-9.7941,-187.8996279,379.986815,8.699174535,64.07322503,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmediaTW51d1chamber1channel15freq5sinefreq---A1-rep1-n3,00000000-RPEmediaTW51d1chamber1channel15freq5sinefreq---A1,12,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,1
RPEmedia_TW6-1_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,400.1045817,21.84996036,2.71832101931953e-06,-0.004668172,418.453225,0,25.53322223,374.5713595,9.99999999653646e-05,2.79427847856705e-06,0.002553322,0.001046657,2.439503086,0.001087613,0.002457172,NaT,RPEmedia_TW6-1_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,6.634213983,6.634213983,1,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,1,0.002604054,2.80538757391202e-07,133,15,1,0.001,-9.7941,-175.8125855,357.2362337,8.250080127,63.80231742,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmediaTW61d1chamber1channel15freq5sinefreq---A1-rep1-n1,00000000-RPEmediaTW61d1chamber1channel15freq5sinefreq---A1,13,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,0
RPEmedia_TW6-1_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,400.9350846,22.01985105,2.71836259225318e-06,-0.005136299,419.4890914,0,24.95569134,375.9793933,9.9999977476994e-05,2.79432242486612e-06,0.002495569,0.001050608,2.375357321,0.001089887,0.002405629,NaT,RPEmedia_TW6-1_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,66.33623083,66.33623083,2,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,1,0.00221306,4.44990996676758e-07,161,15,1,0.001,-9.7941,-176.9850698,357.9777541,8.254736917,64.19207971,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmediaTW61d1chamber1channel15freq5sinefreq---A1-rep1-n2,00000000-RPEmediaTW61d1chamber1channel15freq5sinefreq---A1,13,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,0
RPEmedia_TW6-1_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,400.8128775,22.13362016,2.72370594439155e-06,-0.005221748,419.4691121,0,24.99882034,375.8140572,9.9999976421721e-05,2.79996888123227e-06,0.002499881,0.001052268,2.375708698,0.001091696,0.002409593,NaT,RPEmedia_TW6-1_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,125.3262427,125.3262427,3,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,1,0.002900408,4.03782051034557e-07,91,15,1,0.001,-9.7941,-176.3176651,357.8686406,8.250080127,63.82338362,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmediaTW61d1chamber1channel15freq5sinefreq---A1-rep1-n3,00000000-RPEmediaTW61d1chamber1channel15freq5sinefreq---A1,13,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,1
RPEmedia_noTW_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,NaN,5.736627318,NaN,-0.031133652,5.740583,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaT,RPEmedia_noTW_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,5.755246985,5.755246985,1,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,3,6.909848311,0.000682199,235,15,1,0.001,-9.7941,-2.390467591,0.095858444,1.057713677,81.83774806,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmedianoTWd1chamber1channel15freq5sinefreq---A1-rep1-n1,00000000-RPEmedianoTWd1chamber1channel15freq5sinefreq---A1,7,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,0
RPEmedia_noTW_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,NaN,5.706374785,NaN,-0.030419922,5.710046572,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaT,RPEmedia_noTW_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,66.02127383,66.02127383,2,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,3,6.534850208,6.9802549781256e-07,187,15,1,0.001,-9.7941,-2.3097185,0.090478592,0.996923928,49.91885254,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmedianoTWd1chamber1channel15freq5sinefreq---A1-rep1-n2,00000000-RPEmedianoTWd1chamber1channel15freq5sinefreq---A1,7,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,0
RPEmedia_noTW_d1_chamber1_channel1_5freq5sine_freq,A1,,0,0,0,0,1,NaN,5.600398593,NaN,-0.029136848,5.600398593,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaT,RPEmedia_noTW_d1_chamber1_channel1_5freq5sine_freq,23-Sep-24,NaN,NaN,NaN,125.6652867,125.6652867,3,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,1,4.835214085,1.62644897550024e-11,123,15,1,0.001,-9.7941,-3.45192976,5.000355886,0.936134178,45.66101205,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-RPEmedianoTWd1chamber1channel15freq5sinefreq---A1-rep1-n3,00000000-RPEmedianoTWd1chamber1channel15freq5sinefreq---A1,7,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1.12,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,1
noSoln_noTW_d1_channel1_5freq5sine_modelCell_freq,A1,,0,0,0,0,1,993.0688937,96.54982922,1.01796163972954e-06,-0.0003479,1083.189923,0,990.4057983,2.663095483,1.03910518083298e-06,5.00280065934803e-05,0.001029136,0.000133229,7.724542162,0.001010906,0.000135632,NaT,noSoln_noTW_d1_channel1_5freq5sine_modelCell_freq,23-Sep-24,NaN,NaN,NaN,5.931247985,5.931247985,1,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,3,0.000195708,0.00011692,205,15,1,0.001,-9.7941,-496.0753156,993.0688937,24.12155478,56.50462627,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-noSolnnoTWd1channel15freq5sinemodelCellfreq---A1-rep1-n1,00000000-noSolnnoTWd1channel15freq5sinemodelCellfreq---A1,6,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,0
noSoln_noTW_d1_channel1_5freq5sine_modelCell_freq,A1,,0,0,0,0,1,992.8756808,96.47699799,1.00516737119998e-06,-0.000349998,1082.934724,0,2.276095504,990.5995853,3.18392502326277e-05,1.03793505391867e-06,7.24691743164526e-05,0.001028178,14.18779838,0.000998006,7.46600675783266e-05,NaT,noSoln_noTW_d1_channel1_5freq5sine_modelCell_freq,23-Sep-24,NaN,NaN,NaN,54.00209086,54.00209086,2,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,3,0.000184232,8.61469274275328e-05,162,15,1,0.001,-9.7941,-496.1636894,992.8756808,24.16169449,56.57110095,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-noSolnnoTWd1channel15freq5sinemodelCellfreq---A1-rep1-n2,00000000-noSolnnoTWd1channel15freq5sinemodelCellfreq---A1,6,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,0
noSoln_noTW_d1_channel1_5freq5sine_modelCell_freq,A1,,0,0,0,0,1,993.2649925,96.59481162,1.02042784013417e-06,-0.0003479,1083.428893,0,2.496902469,990.76809,5.7997485407207e-05,1.03870314288555e-06,0.000144814,0.001029114,7.106450141,0.001013555,0.000147037,NaT,noSoln_noTW_d1_channel1_5freq5sine_modelCell_freq,23-Sep-24,NaN,NaN,NaN,101.9919357,101.9919357,3,64,5.2466,50000,RCRC,1,1,1,grid,3,15,1,3,0.000203798,0.000109231,159,15,1,0.001,-9.7941,-495.7977993,993.2649925,24.12155478,56.49727317,9/25/24 12:38,20240923_WPIbioExp2 Lookup Table,00000000-noSolnnoTWd1channel15freq5sinemodelCellfreq---A1-rep1-n3,00000000-noSolnnoTWd1channel15freq5sinemodelCellfreq---A1,6,A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 D1 D2 D3 D4 D5 D6 D7 D8 D9 D10 D11 D12 E1 E2 E3 E4 E5 E6 E7 E8 E9 E10 E11 E12 F1 F2 F3 F4 F5 F6 F7 F8 F9 F10 F11 F12 G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12,,0:00:00,,NaT,,,1,,,,,,NaT,,,,,,,,,,,,,,,,none,,0,0,0,0,0,0,0,0,0,1
